Method,Separation Factor,Run,Iteration,SSE,Max Eval,Minimum SSE,Theta 1,Min Theta 1,Theta 2,Min Theta 2,Time/Iter (Minutes),Total Run Time
2B,0.7,13,22,0.0027224918055482,100,0.0027224918055482,0.9938074264850166,0.9938074264850166,-0.9944436759242232,-0.9944436759242232,4.36,436.00000000000006
2B,0.7,14,56,0.0024680142385731,100,0.0024680142385731,0.9939948576496268,0.9939948576496268,-0.9948738689673357,-0.9948738689673357,4.36,436.00000000000006
2B,0.7,15,12,0.0027329195969977,100,0.0027329195969977,0.994415313560279,0.994415313560279,-0.9944282539842731,-0.9944282539842731,4.36,436.00000000000006
2B,0.8,1,16,0.0025098508855199,100,0.0025098508855199,0.9942671604069084,0.9942671604069084,-0.9948025507931056,-0.9948025507931056,4.36,436.00000000000006
2B,0.8,2,13,0.002852649787198,100,0.002852649787198,0.9949312175536864,0.9949312175536864,-0.9942437305045831,-0.9942437305045831,4.36,436.00000000000006
2B,0.8,3,39,0.0026825907293635,100,0.0026825907293635,0.9940841854564546,0.9940841854564546,-0.9945091601646932,-0.9945091601646932,4.36,436.00000000000006
2B,0.8,4,25,0.0028515851908288,100,0.0028515851908288,0.9933481287436984,0.9933481287436984,-0.9942394258385532,-0.9942394258385532,4.36,436.00000000000006
2B,0.8,5,81,0.002627057376571,100,0.002627057376571,0.9944255607943556,0.9944255607943556,-0.994604778958478,-0.994604778958478,4.36,436.00000000000006
2B,0.8,6,12,0.002593228729716,100,0.002593228729716,0.9938960700913416,0.9938960700913416,-0.9946594090801724,-0.9946594090801724,4.36,436.00000000000006
2B,0.8,7,10,0.0027364713641959,100,0.0027364713641959,0.9941639420716712,0.9941639420716712,-0.9944201778410406,-0.9944201778410406,4.36,436.00000000000006
2B,0.8,8,54,0.0027006198976666,100,0.0027006198976666,0.9941365389697108,0.9941365389697108,-0.9944793492602056,-0.9944793492602056,4.36,436.00000000000006
2B,0.8,9,17,0.0028279325659724,100,0.0028279325659724,0.9944490160270308,0.9944490160270308,-0.994273312498313,-0.994273312498313,4.36,436.00000000000006
2B,0.8,10,26,0.0027853499307629,100,0.0027853499307629,0.9940417224271724,0.9940417224271724,-0.994339652520751,-0.994339652520751,4.36,436.00000000000006
2B,0.8,11,17,0.0026815537755233,100,0.0026815537755233,0.9948133920941062,0.9948133920941062,-0.9945212594132292,-0.9945212594132292,4.36,436.00000000000006
2B,0.8,12,7,0.0019541853677835,100,0.0019541853677835,0.9950366849917452,0.9950366849917452,-0.9958390106624636,-0.9958390106624636,4.36,436.00000000000006
2B,0.8,13,89,0.0027742649194205,100,0.0027742649194205,0.993983148836719,0.993983148836719,-0.9943577960602008,-0.9943577960602008,4.36,436.00000000000006
2B,0.8,14,29,0.0027335042383742,100,0.0027335042383742,0.9943856354140111,0.9943856354140111,-0.9944269188996328,-0.9944269188996328,4.36,436.00000000000006
2B,0.8,15,93,0.0027147489238411,100,0.0027147489238411,0.9941775881273316,0.9941775881273316,-0.9944561205764484,-0.9944561205764484,4.36,436.00000000000006
2B,0.9,1,35,0.0026768052455756,100,0.0026768052455756,0.9940405950232738,0.9940405950232738,-0.994518738418407,-0.994518738418407,4.36,436.00000000000006
2B,0.9,2,15,0.0026447981921868,100,0.0026447981921868,0.993864746466509,0.993864746466509,-0.994572652940292,-0.994572652940292,4.36,436.00000000000006
2B,0.9,3,12,0.0025874934357002,100,0.0025874934357002,0.994674715450209,0.994674715450209,-0.9946760878649872,-0.9946760878649872,4.36,436.00000000000006
2B,0.9,4,27,0.0026363762785037,100,0.0026363762785037,0.9940284111706872,0.9940284111706872,-0.9945863727011152,-0.9945863727011152,4.36,436.00000000000006
2B,0.9,5,11,0.0026002469870546,100,0.0026002469870546,0.9939970218645016,0.9939970218645016,-0.9946472735077512,-0.9946472735077512,4.36,436.00000000000006
2B,0.9,6,17,0.0027622459173941,100,0.0027622459173941,0.9939617622376624,0.9939617622376624,-0.994377524770206,-0.994377524770206,4.36,436.00000000000006
2B,0.9,7,40,0.0027027792390576,100,0.0027027792390576,0.9936194230303736,0.9936194230303736,-0.994478236357968,-0.994478236357968,4.36,436.00000000000006
2B,0.9,8,9,0.0030722033447471,100,0.0030722033447471,0.9939642360993716,0.9939642360993716,-0.9938827269274212,-0.9938827269274212,4.36,436.00000000000006
2B,0.9,9,72,0.0025207479159977,100,0.0025207479159977,0.9941311593684118,0.9941311593684118,-0.994782978096954,-0.994782978096954,4.36,436.00000000000006
2B,0.9,10,98,0.002728330757343,100,0.002728330757343,0.9938463381318584,0.9938463381318584,-0.9944337813073306,-0.9944337813073306,4.36,436.00000000000006
2B,0.9,11,11,0.0026377840324452,100,0.0026377840324452,0.9948580941199096,0.9948580941199096,-0.9945957558437118,-0.9945957558437118,4.36,436.00000000000006
2B,0.9,12,6,0.002640498716567,100,0.002640498716567,0.9931787418997762,0.9931787418997762,-0.9945913899283072,-0.9945913899283072,4.36,436.00000000000006
2B,0.9,13,24,0.0027315591683013,100,0.0027315591683013,0.99387008648689,0.99387008648689,-0.9944283253716544,-0.9944283253716544,4.36,436.00000000000006
2B,0.9,14,58,0.0026093385526243,100,0.0026093385526243,0.9939305180814988,0.9939305180814988,-0.994632041362074,-0.994632041362074,4.36,436.00000000000006
2B,0.9,15,40,0.002585439097966,100,0.002585439097966,0.993829857285366,0.993829857285366,-0.9946729689224524,-0.9946729689224524,4.36,436.00000000000006
2B,1.0,1,81,0.0026569520292456,100,0.0026569520292456,0.9942776717516796,0.9942776717516796,-0.9945529772313744,-0.9945529772313744,4.36,436.00000000000006
2B,1.0,2,17,0.0025820053500105,100,0.0025820053500105,0.99416350601269,0.99416350601269,-0.9946785097245836,-0.9946785097245836,4.36,436.00000000000006
2B,1.0,3,66,0.0024828574732341,100,0.0024828574732341,0.9944654704660432,0.9944654704660432,-0.9948515266621684,-0.9948515266621684,4.36,436.00000000000006
2B,1.0,4,73,0.002568054431902,100,0.002568054431902,0.9942885872555024,0.9942885872555024,-0.9947030912034188,-0.9947030912034188,4.36,436.00000000000006
2B,1.0,5,76,0.0025299710806956,100,0.0025299710806956,0.9943319596929916,0.9943319596929916,-0.9947685905790932,-0.9947685905790932,4.36,436.00000000000006
2B,1.0,6,18,0.0026424527364258,100,0.0026424527364258,0.99413620571217,0.99413620571217,-0.9945763916401495,-0.9945763916401495,4.36,436.00000000000006
2B,1.0,7,99,0.0024841721544329,100,0.0024841721544329,0.994381082028852,0.994381082028852,-0.9948480771508774,-0.9948480771508774,4.36,436.00000000000006
2B,1.0,8,56,0.0025058907364491,100,0.0025058907364491,0.9942017596857672,0.9942017596857672,-0.9948088938508386,-0.9948088938508386,4.36,436.00000000000006
2B,1.0,9,68,0.0024741782041435,100,0.0024741782041435,0.9944332541638322,0.9944332541638322,-0.99486609422754,-0.99486609422754,4.36,436.00000000000006
2B,1.0,10,70,0.0026497389080495,100,0.0026497389080495,0.9942143809562942,0.9942143809562942,-0.9945645786838218,-0.9945645786838218,4.36,436.00000000000006
2B,1.0,11,22,0.0025716299275436,100,0.0025716299275436,0.9941488710613812,0.9941488710613812,-0.9946960716979588,-0.9946960716979588,4.36,436.00000000000006
2B,1.0,12,12,0.0025855931614206,100,0.0025855931614206,0.9943004471173866,0.9943004471173866,-0.9946733979569412,-0.9946733979569412,4.36,436.00000000000006
2B,1.0,13,92,0.002654651938911,100,0.002654651938911,0.9942785788517876,0.9942785788517876,-0.9945568341902916,-0.9945568341902916,4.36,436.00000000000006
2B,1.0,14,98,0.0024263502578831,100,0.0024263502578831,0.9942998981571476,0.9942998981571476,-0.994947871939072,-0.994947871939072,4.36,436.00000000000006
2B,1.0,15,32,0.0026084540797792,100,0.0026084540797792,0.9940886398254614,0.9940886398254614,-0.994633468904583,-0.994633468904583,4.36,436.00000000000006
2C,0.1,1,2,1.4652564348277934,2,1.4652564348277934,0.8292895805291599,0.8292895805291599,-0.8159564578201965,-0.8159564578201965,0.615,1.23
2C,0.1,2,2,0.7912266858945313,2,0.7912266858945313,1.192048733421163,1.192048733421163,-0.8950059921467441,-0.8950059921467441,0.615,1.23
2C,0.1,3,1,3.3926758161005908,2,3.3926758161005908,1.5513402129186893,1.5513402129186893,-1.095155769060968,-1.095155769060968,0.615,1.23
2C,0.1,4,2,6.237162812681684,2,6.237162812681684,0.2204904918407692,0.2204904918407692,-0.9169737802785404,-0.9169737802785404,0.615,1.23
2C,0.1,5,1,2.0791137791169265,2,2.0791137791169265,0.5380526091286884,0.5380526091286884,-1.003690213904882,-1.003690213904882,0.615,1.23
2C,0.1,6,2,55.725034031655866,2,55.725034031655866,-1.3052411473707282,-1.3052411473707282,-0.7133678959474632,-0.7133678959474632,0.615,1.23
2C,0.1,7,2,12.546776615781726,2,12.546776615781726,1.9700396027925204,1.9700396027925204,-1.3014068782484345,-1.3014068782484345,0.615,1.23
2C,0.1,8,2,66.63193442743685,2,66.63193442743685,-1.2550230923584231,-1.2550230923584231,-0.3162798544464782,-0.3162798544464782,0.615,1.23
2C,0.1,9,2,6.652166094943421,2,6.652166094943421,0.4934559611309558,0.4934559611309558,-0.6541217350669015,-0.6541217350669015,0.615,1.23
2C,0.1,10,1,5.922584147855491,2,5.922584147855491,1.2446720620354148,1.2446720620354148,-0.6087354447692921,-0.6087354447692921,0.615,1.23
2C,0.1,11,1,2.564324281408842,2,2.564324281408842,1.2005943334262874,1.2005943334262874,-0.7526039575362206,-0.7526039575362206,0.615,1.23
2C,0.1,12,5,4.723240731730698,5,4.723240731730698,0.3936074955223224,0.3936074955223224,-0.8219883642082494,-0.8219883642082494,0.615,3.075
2C,0.1,13,1,8.432739078221651,2,8.432739078221651,1.4022775629643862,1.4022775629643862,-0.5572488653590851,-0.5572488653590851,0.615,1.23
2C,0.1,14,1,50.946648072525015,2,50.946648072525015,0.3362720171274918,0.3362720171274918,0.1676333731570952,0.1676333731570952,0.615,1.23
2C,0.1,15,1,46.25724016467065,2,46.25724016467065,-1.0537988575256074,-1.0537988575256074,-0.646826983245918,-0.646826983245918,0.615,1.23
2C,0.2,1,2,1.0321191811343626,2,1.0321191811343626,0.7119116522546453,0.7119116522546453,-1.086696337379331,-1.086696337379331,0.615,1.23
2C,0.2,2,2,2.170518422073017,2,2.170518422073017,1.3612046490544252,1.3612046490544252,-0.8478302878398213,-0.8478302878398213,0.615,1.23
2C,0.2,3,2,1.9900635396489064,2,1.9900635396489064,1.4245178932776676,1.4245178932776676,-1.0667658671240536,-1.0667658671240536,0.615,1.23
2C,0.2,4,1,3.700348845932181,2,3.700348845932181,0.993216216544408,0.993216216544408,-0.6734443987494072,-0.6734443987494072,0.615,1.23
2C,0.2,5,1,0.9490334259423324,2,0.9490334259423324,0.7608076995798192,0.7608076995798192,-0.894185913597612,-0.894185913597612,0.615,1.23
2C,0.2,6,2,47.29455140539682,2,47.29455140539682,-0.8740696083998728,-0.8740696083998728,-0.3995100236953,-0.3995100236953,0.615,1.23
2C,0.2,7,1,3.0392384973828306,2,3.0392384973828306,0.5840839853689678,0.5840839853689678,-0.8034367529232675,-0.8034367529232675,0.615,1.23
2C,0.2,8,2,60.63322345749389,2,60.63322345749389,-1.4648341684364683,-1.4648341684364683,-1.0747694360989517,-1.0747694360989517,0.615,1.23
2C,0.2,9,2,6.477102352004023,2,6.477102352004023,1.0414220347204617,1.0414220347204617,-0.5676346124156673,-0.5676346124156673,0.615,1.23
2C,0.2,10,2,8.029042841445769,2,8.029042841445769,1.265841798565266,1.265841798565266,-0.5402914251932056,-0.5402914251932056,0.615,1.23
2C,0.2,11,1,3.616545640599788,2,3.616545640599788,1.4262457665224628,1.4262457665224628,-0.7765786883604242,-0.7765786883604242,0.615,1.23
2C,0.2,12,1,5.993643918334248,2,5.993643918334248,0.2200103147068841,0.2200103147068841,-1.0122120752740125,-1.0122120752740125,0.615,1.23
2C,0.2,13,2,9.046654203545264,2,9.046654203545264,0.7681929956342892,0.7681929956342892,-0.5022660370930645,-0.5022660370930645,0.615,1.23
2C,0.2,14,1,1.873778831203819,2,1.873778831203819,0.9698255046947728,0.9698255046947728,-0.7689537288379914,-0.7689537288379914,0.615,1.23
2C,0.2,15,1,2.0019811935842537,2,2.0019811935842537,1.1710885642041726,1.1710885642041726,-1.2261867395502608,-1.2261867395502608,0.615,1.23
2C,0.3,1,2,5.574222098387286,2,5.574222098387286,0.5902680552033965,0.5902680552033965,-1.3439310760903125,-1.3439310760903125,0.615,1.23
2C,0.3,2,2,3.783508567172755,2,3.783508567172755,1.0467156934235484,1.0467156934235484,-0.6709840109798657,-0.6709840109798657,0.615,1.23
2C,0.3,3,2,0.5332525051229839,2,0.5332525051229839,1.2219155355658058,1.2219155355658058,-1.023538428080356,-1.023538428080356,0.615,1.23
2C,0.3,4,1,5.8567697791713895,2,5.8567697791713895,1.01122813290714,1.01122813290714,-0.5884087387333963,-0.5884087387333963,0.615,1.23
2C,0.3,5,1,0.5071299672310199,2,0.5071299672310199,0.7707678908250171,0.7707678908250171,-1.0193174018145468,-1.0193174018145468,0.615,1.23
2C,0.3,6,2,18.08424827108881,2,18.08424827108881,1.851815507736359,1.851815507736359,-1.5650132833954793,-1.5650132833954793,0.615,1.23
2C,0.3,7,1,6.516691212882111,2,6.516691212882111,0.3792781104460507,0.3792781104460507,-0.7195880978207186,-0.7195880978207186,0.615,1.23
2C,0.3,8,2,29.128002517188023,2,29.128002517188023,1.8440961892553205,1.8440961892553205,-1.805943191941068,-1.805943191941068,0.615,1.23
2C,0.3,9,2,0.763823286216379,2,0.763823286216379,0.8431770435365399,0.8431770435365399,-0.8777553723120629,-0.8777553723120629,0.615,1.23
2C,0.3,10,1,1.775718671527893,2,1.775718671527893,1.0837618106400748,1.0837618106400748,-0.7800544220992882,-0.7800544220992882,0.615,1.23
2C,0.3,11,1,2.3967594067873343,2,2.3967594067873343,1.0178496700145132,1.0178496700145132,-0.7381537228616915,-0.7381537228616915,0.615,1.23
2C,0.3,12,1,3.3590042917105336,2,3.3590042917105336,0.4396353994466868,0.4396353994466868,-1.0949828363813192,-1.0949828363813192,0.615,1.23
2C,0.3,13,1,2.980467480782861,2,2.980467480782861,0.6749523528205083,0.6749523528205083,-0.7630984593379052,-0.7630984593379052,0.615,1.23
2C,0.3,14,1,1.257426548008498,2,1.257426548008498,0.8130340487618744,0.8130340487618744,-0.8379702488946562,-0.8379702488946562,0.615,1.23
2C,0.3,15,1,4.184782482577376,2,4.184782482577376,1.4124519413253327,1.4124519413253327,-1.2708976133270184,-1.2708976133270184,0.615,1.23
2C,0.4,1,1,0.5956829353380833,2,0.5956829353380833,0.8877344240180711,0.8877344240180711,-1.122491768466437,-1.122491768466437,0.615,1.23
2C,0.4,2,2,4.282071385366174,2,4.282071385366174,1.101123141038702,1.101123141038702,-0.6532443582009461,-0.6532443582009461,0.615,1.23
2C,0.4,3,2,0.7060680345530419,2,0.7060680345530419,0.9043004750746558,0.9043004750746558,-0.8677024633778331,-0.8677024633778331,0.615,1.23
2C,0.4,4,1,1.221832564507293,2,1.221832564507293,0.9561338970956278,0.9561338970956278,-0.8148930605619729,-0.8148930605619729,0.615,1.23
2C,0.4,5,1,0.745213023059072,2,0.745213023059072,0.7257579996806592,0.7257579996806592,-0.975941222966864,-0.975941222966864,0.615,1.23
2C,0.4,6,2,8.844613582920765,2,8.844613582920765,1.6485445557895535,1.6485445557895535,-1.3695867082901068,-1.3695867082901068,0.615,1.23
2C,0.4,7,2,0.1545085515039386,2,0.1545085515039386,0.8944601111857466,0.8944601111857466,-1.0436914474811152,-1.0436914474811152,0.615,1.23
2C,0.4,8,1,3.2162399520463016,2,3.2162399520463016,0.7170005049033993,0.7170005049033993,-0.7349703614492977,-0.7349703614492977,0.615,1.23
2C,0.4,9,2,1.4344880556019275,2,1.4344880556019275,0.8346714136057694,0.8346714136057694,-0.8170052666892407,-0.8170052666892407,0.615,1.23
2C,0.4,10,2,0.7386898327153786,2,0.7386898327153786,1.0407021144398896,1.0407021144398896,-0.858137752383471,-0.858137752383471,0.615,1.23
2C,0.4,11,1,3.5748622415856817,2,3.5748622415856817,1.0109701339349764,1.0109701339349764,-0.6792164718844691,-0.6792164718844691,0.615,1.23
2C,0.4,12,2,3.842117229226993,2,3.842117229226993,0.3783323729871505,0.3783323729871505,-0.9644793711098484,-0.9644793711098484,0.615,1.23
2C,0.4,13,1,3.620357596900156,2,3.620357596900156,0.5625147025343897,0.5625147025343897,-0.7759309809169173,-0.7759309809169173,0.615,1.23
2C,0.4,14,1,0.7056879648271891,2,0.7056879648271891,0.7528358529917695,0.7528358529917695,-0.9429634574900806,-0.9429634574900806,0.615,1.23
2C,0.4,15,1,1.5330719475987542,2,1.5330719475987542,1.2351580527569372,1.2351580527569372,-1.1706371859972031,-1.1706371859972031,0.615,1.23
2C,0.5,1,1,0.7409091431493294,2,0.7409091431493294,0.9437292081840306,0.9437292081840306,-1.1484170755572654,-1.1484170755572654,0.615,1.23
2C,0.5,2,8,0.0033886315059421,9,0.0033886315059421,0.9910731983287232,0.9910731983287232,-0.993532418287963,-0.993532418287963,0.615,5.535
2C,0.5,3,2,0.2799452653537115,2,0.2799452653537115,0.887138270410234,0.887138270410234,-0.9335371559970084,-0.9335371559970084,0.615,1.23
2C,0.5,4,10,0.0022693060210782,12,0.0022693060210782,0.9917944749064116,0.9917944749064116,-0.9953166497833416,-0.9953166497833416,0.615,7.38
2C,0.5,5,1,1.5253222426609607,2,1.5253222426609607,0.6088299102985639,0.6088299102985639,-0.9683786736745262,-0.9683786736745262,0.615,1.23
2C,0.5,6,2,21.697610121927845,2,21.697610121927845,1.831384239403021,1.831384239403021,-1.6605608305028907,-1.6605608305028907,0.615,1.23
2C,0.5,7,2,0.1139516777433643,2,0.1139516777433643,1.097518196395057,1.097518196395057,-1.017492110961718,-1.017492110961718,0.615,1.23
2C,0.5,8,2,1.8786301714104527,2,1.8786301714104527,0.6503898467535039,0.6503898467535039,-0.8600851182040352,-0.8600851182040352,0.615,1.23
2C,0.5,9,7,0.0037767356296719,8,0.0037767356296719,0.9887160396411504,0.9887160396411504,-0.9932464709245082,-0.9932464709245082,0.615,4.92
2C,0.5,10,2,0.3573536980667258,2,0.3573536980667258,0.9246669834031488,0.9246669834031488,-0.9079758231923865,-0.9079758231923865,0.615,1.23
2C,0.5,11,2,3.675724975362483,2,3.675724975362483,0.8649755072606501,0.8649755072606501,-0.6820781504563069,-0.6820781504563069,0.615,1.23
2C,0.5,12,1,4.112353678051938,2,4.112353678051938,0.3546301986133561,0.3546301986133561,-1.029969749759997,-1.029969749759997,0.615,1.23
2C,0.5,13,2,0.4059745899322419,2,0.4059745899322419,1.1304172355018731,1.1304172355018731,-1.083765620513118,-1.083765620513118,0.615,1.23
2C,0.5,14,2,0.5270346327694717,2,0.5270346327694717,0.8037042752140375,0.8037042752140375,-0.9337222707170976,-0.9337222707170976,0.615,1.23
2C,0.5,15,1,0.0866040483679098,2,0.0866040483679098,1.0609728725586718,1.0609728725586718,-1.0383844897144396,-1.0383844897144396,0.615,1.23
2C,0.6,1,10,0.0027546999892564,10,0.0027546999892564,0.9934640380986282,0.9934640380986282,-0.9943949657829948,-0.9943949657829948,0.615,6.15
2C,0.6,2,7,0.003437807997885,8,0.003437807997885,0.9914700184945112,0.9914700184945112,-0.9934265499347626,-0.9934265499347626,0.615,4.92
2C,0.6,3,9,0.0046464916021693,10,0.0046464916021693,0.9885348303771828,0.9885348303771828,-0.992075923877385,-0.992075923877385,0.615,6.15
2C,0.6,4,9,0.0043023816522802,9,0.0043023816522802,0.9941031714811892,0.9941031714811892,-0.992132316366857,-0.992132316366857,0.615,5.535
2C,0.6,5,1,2.642503995295461,2,2.642503995295461,0.5111351847718334,0.5111351847718334,-0.9077516495879888,-0.9077516495879888,0.615,1.23
2C,0.6,6,1,13.445235674533077,2,13.445235674533077,0.1654063072044393,0.1654063072044393,-0.5634504935872648,-0.5634504935872648,0.615,1.23
2C,0.6,7,8,0.0049019984510088,9,0.0049019984510088,0.990207008543865,0.990207008543865,-0.991551589672603,-0.991551589672603,0.615,5.535
2C,0.6,8,4,0.3756654970741639,4,0.3756654970741639,0.92417890949219,0.92417890949219,-0.9052945342351392,-0.9052945342351392,0.615,2.46
2C,0.6,9,7,0.0033681517002616,8,0.0033681517002616,0.9910070506528788,0.9910070506528788,-0.9935691008902778,-0.9935691008902778,0.615,4.92
2C,0.6,10,8,0.0030160623888081,9,0.0030160623888081,0.9959746020185324,0.9959746020185324,-0.9940303791426004,-0.9940303791426004,0.615,5.535
2C,0.6,11,4,0.003805569850144,10,0.003805569850144,0.9822018858600836,0.9822018858600836,-0.9949779476617102,-0.9949779476617102,0.615,6.15
2C,0.6,12,1,4.122454706095083,2,4.122454706095083,0.3531146443347359,0.3531146443347359,-0.982476045224985,-0.982476045224985,0.615,1.23
2C,0.6,13,2,0.0416960277402126,2,0.0416960277402126,0.959019390132084,0.959019390132084,-1.032755653077021,-1.032755653077021,0.615,1.23
2C,0.6,14,10,0.0030660716114672,10,0.0030660716114672,0.9934623914023886,0.9934623914023886,-0.9938970851536492,-0.9938970851536492,0.615,6.15
2C,0.6,15,10,0.0018280284876236,13,0.0018280284876236,0.993848185757666,0.993848185757666,-0.9960702354971526,-0.9960702354971526,0.615,7.995
2C,0.7,1,9,0.0031808979852528,9,0.0031808979852528,0.991842628213706,0.991842628213706,-0.9937880062686704,-0.9937880062686704,0.615,5.535
2C,0.7,2,9,0.0030637208183898,10,0.0030637208183898,0.9915778123359372,0.9915778123359372,-0.993989327086237,-0.993989327086237,0.615,6.15
2C,0.7,3,15,0.0041426976110459,15,0.0041426976110459,0.9920999967545476,0.9920999967545476,-0.9923932010054676,-0.9923932010054676,0.615,9.225
2C,0.7,4,9,0.0036317403767065,10,0.0036317403767065,0.9925580564303378,0.9925580564303378,-0.9930801867045936,-0.9930801867045936,0.615,6.15
2C,0.7,5,8,0.0081605540371343,9,0.0081605540371343,0.9823909540290856,0.9823909540290856,-0.9892230772437786,-0.9892230772437786,0.615,5.535
2C,0.7,6,2,0.0011050406510072,8,0.0011050406510072,0.9897176697992592,0.9897176697992592,-1.0084591653662365,-1.0084591653662365,0.615,4.92
2C,0.7,7,10,0.0038448845840875,10,0.0038448845840875,0.9926580221498338,0.9926580221498338,-0.9927752302676452,-0.9927752302676452,0.615,6.15
2C,0.7,8,10,0.0028282578871042,11,0.0028282578871042,0.9932435311881868,0.9932435311881868,-0.99427965364229,-0.99427965364229,0.615,6.765
2C,0.7,9,11,0.0050054605383503,11,0.0050054605383503,0.990200148761592,0.990200148761592,-0.9914238938337944,-0.9914238938337944,0.615,6.765
2C,0.7,10,5,0.197200905677997,6,0.197200905677997,0.8689186197254196,0.8689186197254196,-0.968759671623422,-0.968759671623422,0.615,3.69
2C,0.7,11,7,0.0031787529351333,8,0.0031787529351333,0.9937838320383684,0.9937838320383684,-0.9937193279494414,-0.9937193279494414,0.615,4.92
2C,0.7,12,6,0.0004912798916268,8,0.0004912798916268,0.9950201587011258,0.9950201587011258,-0.999697619506172,-0.999697619506172,0.615,4.92
2C,0.7,13,8,0.0050023982364348,9,0.0050023982364348,0.9900488365419812,0.9900488365419812,-0.9914422392724584,-0.9914422392724584,0.615,5.535
2C,0.7,14,8,0.0017467883549885,12,0.0017467883549885,0.9921367699368966,0.9921367699368966,-0.9963097161832272,-0.9963097161832272,0.615,7.38
2C,0.7,15,11,0.0029111508917514,12,0.0029111508917514,0.99296246660438,0.99296246660438,-0.994154393584832,-0.994154393584832,0.615,7.38
2C,0.8,1,6,0.0027014611831682,7,0.0027014611831682,0.9927136010198911,0.9927136010198911,-0.9945061764655444,-0.9945061764655444,0.615,4.305
2C,0.8,2,11,0.0034828048442747,12,0.0034828048442747,0.9932698235724152,0.9932698235724152,-0.993272818174374,-0.993272818174374,0.615,7.38
2C,0.8,3,9,0.0031515682460205,10,0.0031515682460205,0.9959874750317884,0.9959874750317884,-0.9938195674041288,-0.9938195674041288,0.615,6.15
2C,0.8,4,8,0.0039814215383149,9,0.0039814215383149,0.9895091119215236,0.9895091119215236,-0.9928429627467552,-0.9928429627467552,0.615,5.535
2C,0.8,5,4,0.3409515559992051,5,0.3409515559992051,0.8289907936774651,0.8289907936774651,-0.958434302957684,-0.958434302957684,0.615,3.075
2C,0.8,6,7,0.0039246251450696,7,0.0039246251450696,0.990093757151532,0.990093757151532,-0.992853398090814,-0.992853398090814,0.615,4.305
2C,0.8,7,6,0.0050233191110297,7,0.0050233191110297,0.9885463200687972,0.9885463200687972,-0.991592777027238,-0.991592777027238,0.615,4.305
2C,0.8,8,7,0.0270107624422438,7,0.0270107624422438,0.949948526214413,0.949948526214413,-0.9884344033179931,-0.9884344033179931,0.615,4.305
2C,0.8,9,9,0.0049141134802501,10,0.0049141134802501,0.9893916166169762,0.9893916166169762,-0.9916225790217084,-0.9916225790217084,0.615,6.15
2C,0.8,10,4,0.234715940649104,5,0.234715940649104,0.8544792314659395,0.8544792314659395,-0.9690578680308856,-0.9690578680308856,0.615,3.075
2C,0.8,11,5,0.042609648966065,6,0.042609648966065,0.944463644922547,0.944463644922547,-0.9803208525097858,-0.9803208525097858,0.615,3.69
2C,0.8,12,6,0.0078822003432832,7,0.0078822003432832,0.9846493149250718,0.9846493149250718,-0.9890204085728048,-0.9890204085728048,0.615,4.305
2C,0.8,13,6,0.0042005163623053,7,0.0042005163623053,0.9877857051758984,0.9877857051758984,-0.9927956639476893,-0.9927956639476893,0.615,4.305
2C,0.8,14,7,0.0033749651249501,8,0.0033749651249501,0.9942621550905488,0.9942621550905488,-0.993424026872514,-0.993424026872514,0.615,4.92
2C,0.8,15,3,0.2506435066494616,4,0.2506435066494616,0.8531167569472342,0.8531167569472342,-0.9642079754496764,-0.9642079754496764,0.615,2.46
2C,0.9,1,8,0.0032863376264265,8,0.0032863376264265,0.9913633423156246,0.9913633423156246,-0.99366223381966,-0.99366223381966,0.615,4.92
2C,0.9,2,8,0.0036954898927771,9,0.0036954898927771,0.991445011851154,0.991445011851154,-0.9930533184370672,-0.9930533184370672,0.615,5.535
2C,0.9,3,8,0.0035258546476412,9,0.0035258546476412,0.9941102622849162,0.9941102622849162,-0.9932020494980812,-0.9932020494980812,0.615,5.535
2C,0.9,4,6,0.0051831750588451,7,0.0051831750588451,0.9877457081627842,0.9877457081627842,-0.9915107461018416,-0.9915107461018416,0.615,4.305
2C,0.9,5,2,0.5311262036511547,3,0.5311262036511547,0.7983162136879678,0.7983162136879678,-0.937345713067092,-0.937345713067092,0.615,1.845
2C,0.9,6,5,0.0038065338338758,6,0.0038065338338758,0.988719098551155,0.988719098551155,-0.9932026888940418,-0.9932026888940418,0.615,3.69
2C,0.9,7,4,0.025702011956379,5,0.025702011956379,0.9539883526219184,0.9539883526219184,-0.9864992994700024,-0.9864992994700024,0.615,3.075
2C,0.9,8,2,0.6306409413998463,3,0.6306409413998463,0.7766129862326685,0.7766129862326685,-0.935185001004283,-0.935185001004283,0.615,1.845
2C,0.9,9,10,0.0039062456541054,10,0.0039062456541054,0.991731910151223,0.991731910151223,-0.9927369984639064,-0.9927369984639064,0.615,6.15
2C,0.9,10,7,0.0054634771969683,8,0.0054634771969683,0.9892149372608297,0.9892149372608297,-0.9909722146217966,-0.9909722146217966,0.615,4.92
2C,0.9,11,5,0.0066726005719908,6,0.0066726005719908,0.9836078215294572,0.9836078215294572,-0.9905563899349162,-0.9905563899349162,0.615,3.69
2C,0.9,12,5,0.0039219341141524,6,0.0039219341141524,0.991135259538546,0.991135259538546,-0.9927580935850074,-0.9927580935850074,0.615,3.69
2C,0.9,13,9,0.0031068391072186,10,0.0031068391072186,0.9919372257922228,0.9919372257922228,-0.9938964016594528,-0.9938964016594528,0.615,6.15
